"","ensembl_gene_id","external_gene_name","Gene_name_canonical","graph_localization_annotation","num_human","num"
"3929","ENSMUSG00000059734","Ndufs8","NDUFS8","mitochondrion",1,1
"3930","ENSMUSG00000059743","Fdps","FDPS","mitochondrion",1,1
"3931","ENSMUSG00000059796","Eif4a1","EIF4A1","stress_granule",1,1
"3932","ENSMUSG00000059811","Atl2","ATL2","ER",1,1
"3933","ENSMUSG00000059820","Nkapd1","NKAPD1","nucleus",1,1
"3934","ENSMUSG00000059883","Irak4","IRAK4","cytosol",1,1
"3935","ENSMUSG00000059923","Grb2","GRB2","plasma_membrane",1,1
"3936","ENSMUSG00000059981","Taok2","TAOK2","ER",1,1
"3937","ENSMUSG00000060012","Kif13b","KIF13B","14-3-3_scaffold",1,1
"3938","ENSMUSG00000060036","Rpl3","RPL3","translation",1,1
"3939","ENSMUSG00000060073","Psma3","PSMA3","proteasome",1,1
"3940","ENSMUSG00000060090","Rp2","RP2","plasma_membrane",1,1
"3941","ENSMUSG00000060098","Prmt7","PRMT7","cytosol",1,1
"3942","ENSMUSG00000060126","Tpt1","TPT1","unclassified",1,1
"3943","ENSMUSG00000060216","Arrb2","ARRB2","unclassified",1,1
"3944","ENSMUSG00000060261","Gtf2i","GTF2I","nucleus",1,2
"3945","ENSMUSG00000060279","Ap2a1","AP2A1","actin_cytoskeleton",1,1
"3946","ENSMUSG00000060373","Hnrnpc","HNRNPC","nucleus",1,2
"3947","ENSMUSG00000060376","Bckdha","BCKDHA","mitochondrion",1,1
"3948","ENSMUSG00000060429","Sntb1","SNTB1","plasma_membrane",1,1
"3949","ENSMUSG00000060475","Wtap","WTAP","nucleus",1,1
"3950","ENSMUSG00000060519","Tor3a","TOR3A","ER",1,1
"3951","ENSMUSG00000060591","Ifitm2","IFITM1","plasma_membrane",1,1
"3952","ENSMUSG00000060591","Ifitm2","IFITM3","early_endosome",1,1
"3953","ENSMUSG00000060636","Rpl35a","RPL35A","translation",1,1
"3954","ENSMUSG00000060657","Marf1","MARF1","p-body",1,1
"3955","ENSMUSG00000060679","Mrps9","MRPS9","mitochondrion",1,1
"3956","ENSMUSG00000060681","Slc9a6","SLC9A6","trans-Golgi",1,1
"3957","ENSMUSG00000060703","Cd302","CD302","recycling_endosome",1,1
"3958","ENSMUSG00000060739","Nsa2","NSA2","nucleolus",1,1
"3959","ENSMUSG00000060802","B2m","B2M","plasma_membrane",1,1
"3960","ENSMUSG00000060803","Gstp1","GSTP1","cytosol",1,2
"3961","ENSMUSG00000060904","Arl1","ARL1","Golgi",1,1
"3962","ENSMUSG00000060935","Tmem263","TMEM263","ER",1,1
"3963","ENSMUSG00000060938","Rpl26","RPL26","nucleus",1,1
"3964","ENSMUSG00000060992","Copz1","COPZ1","ERGIC",1,1
"3965","ENSMUSG00000061024","Rrs1","RRS1","nucleolus",1,1
"3966","ENSMUSG00000061032","Rrp1","RRP1","nucleolus",1,1
"3967","ENSMUSG00000061111","Mcrip1","MCRIP1","translation",1,1
"3968","ENSMUSG00000061119","Prcp","PRCP","lysosome",1,1
"3969","ENSMUSG00000061130","Ppm1b","PPM1B","cytosol",1,1
"3970","ENSMUSG00000061136","Prpf40a","PRPF40A","nucleus",1,1
"3971","ENSMUSG00000061244","Exoc5","EXOC5","plasma_membrane",1,1
"3972","ENSMUSG00000061288","Taok3","TAOK3","plasma_membrane",1,1
"3973","ENSMUSG00000061306","Slc38a10","SLC38A10","Golgi",1,1
"3974","ENSMUSG00000061313","Ddhd2","DDHD2","early_endosome",1,1
"3975","ENSMUSG00000061315","Naca","NACA","translation",1,1
"3976","ENSMUSG00000061360","Phf5a","PHF5A","nucleus",1,1
"3977","ENSMUSG00000061455","Stx17","STX17","ER",1,1
"3978","ENSMUSG00000061458","Nol10","NOL10","nucleolus",1,1
"3979","ENSMUSG00000061477","Rps7","RPS7","translation",1,1
"3980","ENSMUSG00000061479","Snrpa","SNRPA","nucleus",1,1
"3981","ENSMUSG00000061518","Cox5b","COX5B","mitochondrion",1,1
"3982","ENSMUSG00000061533","Cep128","CEP128","centrosome",1,1
"3983","ENSMUSG00000061589","Dot1l","DOT1L","nucleus",1,1
"3984","ENSMUSG00000061607","Mdc1","MDC1","nucleus",1,1
"3985","ENSMUSG00000061613","U2af1","U2AF1","nucleus",1,1
"3986","ENSMUSG00000061665","Cd2ap","CD2AP","actin_cytoskeleton",1,1
"3987","ENSMUSG00000061666","Gdpd1","GDPD1","ER",1,1
"3988","ENSMUSG00000061689","Dlgap4","DLGAP4","plasma_membrane",1,1
"3989","ENSMUSG00000061755","Bod1l","BOD1L1","nucleus",1,1
"3990","ENSMUSG00000061778","Mospd2","MOSPD2","ER",1,1
"3991","ENSMUSG00000061787","Rps17","RPS17","translation",1,1
"3992","ENSMUSG00000061838","Suclg2","SUCLG2","mitochondrion",1,1
"3993","ENSMUSG00000061904","Slc25a3","SLC25A3","mitochondrion",1,2
"3994","ENSMUSG00000061950","Ppp4r1","PPP4R1","cytosol",1,2
"3995","ENSMUSG00000061981","Flot2","FLOT2","lysosome",1,1
"3996","ENSMUSG00000061983","Rps12","RPS12","translation",1,1
"3997","ENSMUSG00000062006","Rpl34","RPL34","translation",1,1
"3998","ENSMUSG00000062014","Gmfb","GMFB","actin_cytoskeleton",1,2
"3999","ENSMUSG00000062054","Iah1","IAH1","cytosol",1,1
"4000","ENSMUSG00000062070","Pgk1","PGK1","cytosol",1,1
"4001","ENSMUSG00000062075","Lmnb2","LMNB2","nucleus",1,1
"4002","ENSMUSG00000062078","Qki","QKI","nucleus",1,1
"4003","ENSMUSG00000062110","Scfd2","SCFD2","ER",1,1
"4004","ENSMUSG00000062127","Cttnbp2nl","CTTNBP2NL","actin_cytoskeleton",1,1
"4005","ENSMUSG00000062169","Cnih4","CNIH4","ER",1,1
"4006","ENSMUSG00000062190","Lancl2","LANCL2","unclassified",1,1
"4007","ENSMUSG00000062203","Gspt1","GSPT1","cytosol",1,1
"4008","ENSMUSG00000062232","Rapgef2","RAPGEF2","unclassified",1,2
"4009","ENSMUSG00000062234","Gak","GAK","early_endosome",1,1
"4010","ENSMUSG00000062270","Morf4l1","MORF4L1","nucleus",1,1
"4011","ENSMUSG00000062300","Nectin2","NECTIN2","plasma_membrane",1,1
"4012","ENSMUSG00000062580","Timm17a","TIMM17A","mitochondrion",1,1
"4013","ENSMUSG00000062604","Srpk2","SRPK2","nucleolus",1,2
"4014","ENSMUSG00000062647","Rpl7a","RPL7A","translation",1,1
"4015","ENSMUSG00000062797","Hikeshi","HIKESHI","cytosol",1,1
"4016","ENSMUSG00000062825","Actg1","ACTG1","actin_cytoskeleton",1,1
"4017","ENSMUSG00000062867","Impdh2","IMPDH2","cytosol",1,1
"4018","ENSMUSG00000062908","Acadm","ACADM","mitochondrion",1,2
"4019","ENSMUSG00000062937","Mtap","MTAP","cytosol",1,1
"4020","ENSMUSG00000062949","Atp11c","ATP11C","plasma_membrane",1,2
"4021","ENSMUSG00000062963","Ufc1","UFC1","cytosol",1,1
"4022","ENSMUSG00000062995","Ica1","ICA1","unclassified",1,1
"4023","ENSMUSG00000062997","Rpl35","RPL35","translation",1,1
"4024","ENSMUSG00000063052","Lrrc40","LRRC40","cytosol",1,1
"4025","ENSMUSG00000063065","Mapk3","MAPK3","cytosol",1,1
"4026","ENSMUSG00000063146","Clip2","CLIP2","nucleus",1,1
"4027","ENSMUSG00000063273","Naa15","NAA15","cytosol",1,4
"4028","ENSMUSG00000063316","Rpl27","RPL27","translation",1,1
"4029","ENSMUSG00000063334","Krr1","KRR1","nucleolus",1,1
"4030","ENSMUSG00000063358","Mapk1","MAPK1","cytosol",1,1
"4031","ENSMUSG00000063362","Alg11","ALG11","ER",1,1
"4032","ENSMUSG00000063406","Tmed5","TMED5","ERGIC",1,1
"4033","ENSMUSG00000063410","Stk24","STK24","actin_cytoskeleton",1,1
"4034","ENSMUSG00000063410","Stk24","STK24","unclassified",1,1
"4035","ENSMUSG00000063445","Nmral1","NMRAL1","cytosol",1,1
"4036","ENSMUSG00000063457","Rps15","RPS15","stress_granule",1,1
"4037","ENSMUSG00000063480","Snu13","SNU13","nucleolus",1,2
"4038","ENSMUSG00000063511","Snrnp70","SNRNP70","nucleus",1,1
"4039","ENSMUSG00000063524","Eno1","ENO1","cytosol",1,2
"4040","ENSMUSG00000063550","Nup98","NUP98","ER",1,2
"4041","ENSMUSG00000063694","Cycs","CYCS","mitochondrion",1,1
"4042","ENSMUSG00000063785","Utp14a","UTP14A","nucleolus",1,1
"4043","ENSMUSG00000063800","Prpf38a","PRPF38A","nucleus",1,1
"4044","ENSMUSG00000063802","Hspbp1","HSPBP1","cytosol",1,1
"4045","ENSMUSG00000063870","Chd4","CHD4","nucleus",1,2
"4046","ENSMUSG00000063882","Uqcrh","UQCRHL","mitochondrion",1,1
"4047","ENSMUSG00000063884","Ptcd3","PTCD3","mitochondrion",1,1
"4048","ENSMUSG00000063888","Rpl7l1","RPL7L1","nucleolus",1,1
"4049","ENSMUSG00000063904","Dpp3","DPP3","cytosol",1,1
"4050","ENSMUSG00000063931","Pepd","PEPD","cytosol",1,1
"4051","ENSMUSG00000064030","Pym1","PYM1","stress_granule",1,1
"4052","ENSMUSG00000064061","Dzip3","DZIP3","stress_granule",1,2
"4053","ENSMUSG00000064068","Mtx1","MTX1","mitochondrion",1,2
"4054","ENSMUSG00000064090","Vrk2","VRK2","ER",1,1
"4055","ENSMUSG00000064128","Cenpj","CENPJ","14-3-3_scaffold",1,1
"4056","ENSMUSG00000064145","Arih2","ARIH2","cytosol",1,1
"4057","ENSMUSG00000064210","Ano6","ANO6","recycling_endosome",1,2
"4058","ENSMUSG00000064289","Tank","TANK","cytosol",1,1
"4059","ENSMUSG00000064302","Clasp1","CLASP1","14-3-3_scaffold",1,2
"4060","ENSMUSG00000065954","Tacc1","TACC1","Golgi",1,1
"4061","ENSMUSG00000065979","Cpped1","CPPED1","cytosol",1,1
"4062","ENSMUSG00000066036","Ubr4","UBR4","cytosol",1,2
"4063","ENSMUSG00000066037","Hnrnpr","HNRNPR","nucleus",1,1
"4064","ENSMUSG00000066148","Prpf4","PRPF4","nucleus",1,1
"4065","ENSMUSG00000066149","Cdc26","CDC26","unclassified",1,1
"4066","ENSMUSG00000066151","Fkbp15","FKBP15","early_endosome",1,1
"4067","ENSMUSG00000066232","Ipo7","IPO7","cytosol",1,1
"4068","ENSMUSG00000066258","Trim12a","TRIM5","cytosol",1,1
"4069","ENSMUSG00000066278","Vps37b","VPS37B","plasma_membrane",1,1
"4070","ENSMUSG00000066306","Numa1","NUMA1","nucleus",1,2
"4071","ENSMUSG00000066324","Bpnt2","BPNT2","Golgi",1,1
"4072","ENSMUSG00000066357","Wdr6","WDR6","plasma_membrane",1,1
"4073","ENSMUSG00000066406","Akap13","AKAP13","14-3-3_scaffold",1,1
"4074","ENSMUSG00000066440","Zfyve26","ZFYVE26","lysosome",1,1
"4075","ENSMUSG00000066441","Rdh11","RDH11","ER",1,1
"4076","ENSMUSG00000066568","Lsm14a","LSM14A","p-body",1,1
"4077","ENSMUSG00000066621","Tecpr1","TECPR1","cytosol",1,1
"4078","ENSMUSG00000066800","Rnasel","RNASEL","unclassified",1,1
"4079","ENSMUSG00000066877","Nck2","NCK2","actin_cytoskeleton",1,1
"4080","ENSMUSG00000066900","Suds3","SUDS3","nucleus",1,1
"4081","ENSMUSG00000066979","Bub3","BUB3","unclassified",1,1
"4082","ENSMUSG00000067148","Polr1c","POLR1C","nucleus",1,1
"4083","ENSMUSG00000067150","Xpo5","XPO5","cytosol",1,1
"4084","ENSMUSG00000067288","Rps28","RPS28","stress_granule",1,1
"4085","ENSMUSG00000067367","Lyar","LYAR","nucleolus",1,1
"4086","ENSMUSG00000067567","Hdac8","HDAC8","cytosol",1,1
"4087","ENSMUSG00000067713","Prkag1","PRKAG1","cytosol",1,1
"4088","ENSMUSG00000067847","Romo1","ROMO1","mitochondrion",1,1
"4089","ENSMUSG00000067851","Arfgef1","ARFGEF1","cytosol",1,1
"4090","ENSMUSG00000067873","Htatsf1","HTATSF1","nucleus",1,1
"4091","ENSMUSG00000067995","Gtf2f2","GTF2F2","unclassified",1,1
"4092","ENSMUSG00000068015","Lrch1","LRCH1","actin_cytoskeleton",1,1
"4093","ENSMUSG00000068036","Afdn","AFDN","plasma_membrane",1,6
"4094","ENSMUSG00000068039","Tcp1","TCP1","actin_cytoskeleton",1,1
"4095","ENSMUSG00000068040","Tm9sf4","TM9SF4","Golgi",1,1
"4096","ENSMUSG00000068114","Ccdc134","CCDC134","ER",1,1
"4097","ENSMUSG00000068220","Lgals1","LGALS1","cytosol",1,1
"4098","ENSMUSG00000068290","Ddrgk1","DDRGK1","ER",1,1
"4099","ENSMUSG00000068328","Aup1","AUP1","ER",1,2
"4100","ENSMUSG00000068329","Htra2","HTRA2","mitochondrion",1,1
"4101","ENSMUSG00000068335","Dok1","DOK1","cytosol",1,1
"4102","ENSMUSG00000068394","Cep152","CEP152","centrosome",1,1
"4103","ENSMUSG00000068479","Mfap1a","MFAP1","nucleus",1,1
"4104","ENSMUSG00000068523","Gng5","GNG5","plasma_membrane",1,1
"4105","ENSMUSG00000068566","Myadm","MYADM","recycling_endosome",1,1
"4106","ENSMUSG00000068580","Zfyve19","ZFYVE19","cytosol",1,1
"4107","ENSMUSG00000068663","Clec16a","CLEC16A","Golgi",1,1
"4108","ENSMUSG00000068699","Flnc","FLNC","plasma_membrane",1,1
"4109","ENSMUSG00000068739","Sars","SARS1","cytosol",1,1
"4110","ENSMUSG00000068747","Sort1","SORT1","trans-Golgi",1,1
"4111","ENSMUSG00000068749","Psma5","PSMA5","proteasome",1,1
"4112","ENSMUSG00000068798","Rap1a","RAP1A","plasma_membrane",1,1
"4113","ENSMUSG00000068823","Csde1","CSDE1","stress_granule",1,1
"4114","ENSMUSG00000068856","Sf3b4","SF3B4","nucleus",1,1
"4115","ENSMUSG00000068874","Selenbp1","SELENBP1","cytosol",1,1
"4116","ENSMUSG00000068882","Ssb","SSB","unclassified",1,1
"4117","ENSMUSG00000068922","Msto1","MSTO1","cytosol",1,3
"4118","ENSMUSG00000069089","Cdk7","CDK7","nucleus",1,1
"4119","ENSMUSG00000069135","Cep43","CEP43","centrosome",1,1
"4120","ENSMUSG00000069539","Scyl2","SCYL2","actin_cytoskeleton",1,1
"4121","ENSMUSG00000069565","Dazap1","DAZAP1","nucleus",1,1
"4122","ENSMUSG00000069662","Marcks","MARCKS","plasma_membrane",1,1
"4123","ENSMUSG00000069729","Arid1b","ARID1B","nucleus",1,1
"4124","ENSMUSG00000069744","Psmb3","PSMB3","proteasome",1,1
"4125","ENSMUSG00000069769","Msi2","MSI2","stress_granule",1,2
"4126","ENSMUSG00000069769","Msi2","MSI2","unclassified",1,1
"4127","ENSMUSG00000069833","Ahnak","AHNAK","plasma_membrane",1,1
"4128","ENSMUSG00000069910","Spdl1","SPDL1","ER",1,1
"4129","ENSMUSG00000070284","Gmppb","GMPPB","cytosol",1,1
"4130","ENSMUSG00000070319","Eif3g","EIF3G","stress_granule",1,1
"4131","ENSMUSG00000070327","Rnf213","RNF213","centrosome",1,1
"4132","ENSMUSG00000070544","Top1","TOP1","nucleus",1,1
"4133","ENSMUSG00000070565","Rasal2","RASAL2","14-3-3_scaffold",1,2
"4134","ENSMUSG00000070697","Utp3","UTP3","nucleolus",1,1
"4135","ENSMUSG00000070730","Rmdn3","RMDN3","mitochondrion",1,1
"4136","ENSMUSG00000070733","Fryl","FRYL","14-3-3_scaffold",1,1
"4137","ENSMUSG00000070780","Rbm47","RBM47","stress_granule",1,1
"4138","ENSMUSG00000070923","Klhl9","KLHL9","lysosome",1,1
"4139","ENSMUSG00000070934","Rraga","RRAGA","lysosome",1,1
"4140","ENSMUSG00000070953","Rabepk","RABEPK","cytosol",1,1
"4141","ENSMUSG00000071054","Safb","SAFB","nucleus",1,2
"4142","ENSMUSG00000071072","Ptges3","PTGES3","cytosol",1,1
"4143","ENSMUSG00000071074","Yipf3","YIPF3","Golgi",1,1
"4144","ENSMUSG00000071172","Srsf3","SRSF3","nucleus",1,1
"4145","ENSMUSG00000071337","Tia1","TIA1","nucleus",1,1
"4146","ENSMUSG00000071359","Tbpl1","TBPL1","cytosol",1,1
"4147","ENSMUSG00000071369","Map3k5","MAP3K5","14-3-3_scaffold",1,1
"4148","ENSMUSG00000071379","Hpcal1","HPCAL1","plasma_membrane",1,1
"4149","ENSMUSG00000071415","Rpl23","RPL23","unclassified",1,1
"4150","ENSMUSG00000071533","Pcnp","PCNP","nucleus",1,1
"4151","ENSMUSG00000071547","Nt5dc2","NT5DC2","mitochondrion",1,1
"4152","ENSMUSG00000071644","Eef1g","EEF1G","unclassified",1,1
"4153","ENSMUSG00000071646","Mta2","MTA2","nucleus",1,1
"4154","ENSMUSG00000071650","Ganab","GANAB","ER",1,2
"4155","ENSMUSG00000071652","Ints5","INTS5","nucleus",1,1
"4156","ENSMUSG00000071655","Ubxn1","UBXN1","cytosol",1,1
"4157","ENSMUSG00000071659","Hnrnpul2","HNRNPUL2","nucleus",1,1
"4158","ENSMUSG00000071669","Snx29","SNX29","early_endosome",1,1
"4159","ENSMUSG00000071708","Sms","SMS","cytosol",1,1
"4160","ENSMUSG00000071711","Mpst","MPST","mitochondrion",1,1
"4161","ENSMUSG00000071866","Ppia","PPIA","cytosol",1,1
"4162","ENSMUSG00000072501","Phf20l1","PHF20L1","unclassified",1,1
"4163","ENSMUSG00000072582","Ptrh2","PTRH2","ER",1,1
"4164","ENSMUSG00000072889","Nfxl1","NFXL1","ER",1,1
"4165","ENSMUSG00000072946","Ptgr2","PTGR2","cytosol",1,1
"4166","ENSMUSG00000072949","Acot1","ACOT2","mitochondrion",1,1
"4167","ENSMUSG00000073016","Uprt","UPRT","cytosol",1,1
"4168","ENSMUSG00000073131","Vma21","VMA21","ER",1,1
"4169","ENSMUSG00000073481","Mtarc2","MTARC2","mitochondrion",1,1
"4170","ENSMUSG00000073563","Csnk1g3","CSNK1G3","recycling_endosome",1,2
"4171","ENSMUSG00000073639","Rab18","RAB18","ERGIC",1,2
"4172","ENSMUSG00000073678","Pgap1","PGAP1","ER",1,1
"4173","ENSMUSG00000073702","Rpl31","RPL31","translation",1,1
"4174","ENSMUSG00000073725","Lmbrd1","LMBRD1","early_endosome",1,1
"4175","ENSMUSG00000073775","Kti12","KTI12","unclassified",1,1
"4176","ENSMUSG00000073838","Tufm","TUFM","mitochondrion",1,1
"4177","ENSMUSG00000073982","Rhog","RHOG","plasma_membrane",1,1
"4178","ENSMUSG00000073987","Ggh","GGH","lysosome",1,1
"4179","ENSMUSG00000074030","Exoc8","EXOC8","plasma_membrane",1,1
"4180","ENSMUSG00000074088","Snrnp40","SNRNP40","nucleus",1,1
"4181","ENSMUSG00000074129","Rpl13a","RPL13A","translation",1,2
"4182","ENSMUSG00000074182","Znhit6","ZNHIT6","nucleus",1,1
"4183","ENSMUSG00000074212","Dnajb14","DNAJB14","ER",1,1
"4184","ENSMUSG00000074305","Peak1","PEAK1","actin_cytoskeleton",1,1
"4185","ENSMUSG00000074358","Ccdc61","CCDC61","centrosome",1,1
"4186","ENSMUSG00000074513","Arfip1","ARFIP1","trans-Golgi",1,1
"4187","ENSMUSG00000074576","Mocs3","MOCS3","cytosol",1,1
"4188","ENSMUSG00000074582","Arfgef2","ARFGEF2","early_endosome",1,1
"4189","ENSMUSG00000074656","Eif2s2","EIF2S2","stress_granule",1,1
"4190","ENSMUSG00000074698","Csnk2a1","CSNK2A1","cytosol",1,1
"4191","ENSMUSG00000074748","Atxn7l3b","ATXN7L3B","cytosol",1,1
"4192","ENSMUSG00000074781","Ube2n","UBE2N","cytosol",1,1
"4193","ENSMUSG00000074797","Itpa","ITPA","cytosol",1,1
"4194","ENSMUSG00000074802","Gas2l3","GAS2L3","unclassified",1,1
"4195","ENSMUSG00000074811","Hps6","HPS6","cytosol",1,1
"4196","ENSMUSG00000074886","Grk6","GRK6","plasma_membrane",1,1
"4197","ENSMUSG00000074925","Ptar1","PTAR1","cytosol",1,1
"4198","ENSMUSG00000075284","Wipf1","WIPF1","actin_cytoskeleton",1,1
"4199","ENSMUSG00000075415","Fnbp1","FNBP1","cytosol",1,2
"4200","ENSMUSG00000075700","Selenot","SELENOT","ER",1,1
"4201","ENSMUSG00000075706","Gpx4","GPX4","unclassified",1,1
"4202","ENSMUSG00000076432","Ywhaq","YWHAQ","cytosol",1,1
"4203","ENSMUSG00000076435","Acsf2","ACSF2","mitochondrion",1,1
"4204","ENSMUSG00000076441","Ass1","ASS1","cytosol",1,1
"4205","ENSMUSG00000077450","Rab11b","RAB11B","recycling_endosome",1,1
"4206","ENSMUSG00000078348","Sf3b5","SF3B5","nucleus",1,1
"4207","ENSMUSG00000078427","Sarnp","SARNP","nucleus",1,1
"4208","ENSMUSG00000078440","Dohh","DOHH","cytosol",1,1
"4209","ENSMUSG00000078517","Emc1","EMC1","ER",1,1
"4210","ENSMUSG00000078566","Bnip3","BNIP3","ER",1,1
"4211","ENSMUSG00000078619","Smarcd2","SMARCD2","nucleus",1,1
"4212","ENSMUSG00000078622","Ccdc47","CCDC47","ER",1,1
"4213","ENSMUSG00000078652","Psme3","PSME3","proteasome",1,2
"4214","ENSMUSG00000078656","Vps25","VPS25","cytosol",1,2
"4215","ENSMUSG00000078671","Chd2","CHD2","nucleus",1,1
"4216","ENSMUSG00000078676","Casc3","CASC3","stress_granule",1,1
"4217","ENSMUSG00000078762","Haus5","HAUS5","unclassified",1,1
"4218","ENSMUSG00000078789","Dph1","DPH1","cytosol",1,1
"4219","ENSMUSG00000078812","Eif5a","EIF5A","unclassified",1,1
"4220","ENSMUSG00000078919","Dpm1","DPM1","ER",1,1
"4221","ENSMUSG00000078923","Ube2v1","UBE2V1","cytosol",1,1
"4222","ENSMUSG00000078941","Ak6","TAF9","nucleus",1,1
"4223","ENSMUSG00000079043","Fastkd5","FASTKD5","mitochondrion",1,1
"4224","ENSMUSG00000079104","Prps1l3","PRPS1","cytosol",1,1
"4225","ENSMUSG00000079197","Psme2","PSME2","proteasome",1,1
"4226","ENSMUSG00000079316","Rab9","RAB9A","early_endosome",1,1
"4227","ENSMUSG00000079426","Arpc4","ARPC4","actin_cytoskeleton",1,1
"4228","ENSMUSG00000079427","Mthfsl","MTHFS","mitochondrion",1,1
"4229","ENSMUSG00000079470","Utp14b","UTP14A","nucleolus",1,1
"4230","ENSMUSG00000079478","Znrd2","ZNRD2","unclassified",1,1
"4231","ENSMUSG00000079508","Apoo","APOO","mitochondrion",1,1
"4232","ENSMUSG00000079509","Zfx","ZFX","nucleus",1,1
"4233","ENSMUSG00000079553","Kifc1","KIFC1","nucleolus",1,1
"4234","ENSMUSG00000079555","Haus3","HAUS3","unclassified",1,1
"4235","ENSMUSG00000079562","Maea","MAEA","cytosol",1,1
"4236","ENSMUSG00000079614","Seh1l","SEH1L","ER",1,1
"4237","ENSMUSG00000079658","Eloc","ELOC","unclassified",1,2
"4238","ENSMUSG00000079941","Cox5b-ps","COX5B","mitochondrion",1,1
"4239","ENSMUSG00000089704","Galnt2","GALNT2","Golgi",1,1
"4240","ENSMUSG00000089872","Rps6kc1","RPS6KC1","early_endosome",1,1
"4241","ENSMUSG00000089917","Uckl1","UCKL1","cytosol",1,1
"4242","ENSMUSG00000090035","Galnt4","GALNT4","Golgi",1,1
"4243","ENSMUSG00000090247","Bloc1s1","BLOC1S1","lysosome",1,1
"4244","ENSMUSG00000090290","Tarbp1","TARBP1","cytosol",1,1
"4245","ENSMUSG00000090841","Myl6","MYL6","actin_cytoskeleton",1,4
"4246","ENSMUSG00000090862","Rps13","RPS13","translation",1,1
"4247","ENSMUSG00000090877","Hspa1b","HSPA1A","cytosol",1,1
"4248","ENSMUSG00000091512","Lamtor3","LAMTOR3","lysosome",1,1
